Run Number,Run Status,Experiment,Kinematics Setting,Target,Beam energy (GeV),Beam current (uA),HMS Angle (deg),HMS Angle Uncertainty (deg),HMS Angle Log Entry,HMS Momentum (GeV/c),HMS Polarity,HMS Momentum Log Entry,SHMS Angle (deg),SHMS Angle Uncertainty (deg),SHMS Angle Log Entry,SHMS Momentum (GeV/c),SHMS Polarity,SHMS Momentum Log Entry,Comments
26921,Good,VCS2,Current Scan,10 cm Dummy,2.1132,20,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26922,Good,VCS2,Current Scan,Carbon 3%,2.1132,1,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26923,Junk,VCS2,Current Scan,Carbon 3%,2.1132,2,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Wrong PS
26924,Good,VCS2,Current Scan,Carbon 3%,2.1132,2,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26925,Good,VCS2,Current Scan,Carbon 3%,2.1132,2,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26926,Good,VCS2,Current Scan,Carbon 3%,2.1132,3,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26927,Good,VCS2,Current Scan,Carbon 3%,2.1132,4,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26928,Good,VCS2,Current Scan,Carbon 3%,2.1132,5,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26929,Good,VCS2,Current Scan,Carbon 3%,2.1132,6,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26930,Good,VCS2,Current Scan,Carbon 3%,2.1132,7,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504020,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504020,Currrent Scan 
26931,Good,VCS2,Current Scan,Carbon 3%,2.1132,10,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504168,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504168,Currrent Scan 
26932,Good,VCS2,Current Scan,Carbon 3%,2.1132,15,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504168,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504168,Currrent Scan 
26933,Good,VCS2,Current Scan,Carbon 3%,2.1132,15,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504168,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504168,Currrent Scan 
26934,Good,VCS2,Current Scan,Carbon 3%,2.1132,20,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504168,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504168,Currrent Scan 
26935,Short,VCS2,Current Scan,Carbon 3%,2.1132,25,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504168,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504168,Currrent Scan 
26936,Good,VCS2,Current Scan,Carbon 3%,2.1132,25,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504168,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504168,Currrent Scan 
26937,Good,VCS2,Current Scan,Carbon 3%,2.1132,30,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504168,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504168,Currrent Scan 
26938,Good,VCS2,Current Scan,Carbon 3%,2.1132,35,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504168,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504168,Currrent Scan 
26939,Good,VCS2,Current Scan,Carbon 3%,2.1132,40,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504168,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504168,Currrent Scan 
26940,Good,VCS2,Current Scan,Carbon 3%,2.1132,45,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504168,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504168,Currrent Scan 
26941,Good,VCS2,Current Scan,Carbon 3%,2.1132,50,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504168,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504168,Currrent Scan 
26942,Good,VCS2,4c,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504168,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504168,
26943,Junk,VCS2,4c,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504168,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504168,
26944,Junk,VCS2,4c,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504168,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504168,
26945,Good,VCS2,4c,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504168,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504168,various beam currents: 20-40-60
26946,Junk,VCS2,4c,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504168,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504168,
26947,Short,VCS2,4c,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504168,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504168,"Stopped early , 20 min run only (actual beam time)"
26948,Good,VCS2,4c,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504168,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504168,
26949,Good,VCS2,4c,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504168,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504168,
26950,Good,VCS2,4c,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504382,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504382,
26951,Good,VCS2,4c,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504382,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504382,
26952,Good,VCS2,4c,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504382,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504382,
26953,Good,VCS2,4c,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504382,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504382,
26954,Good,VCS2,4c,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504382,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504382,
26955,Good,VCS2,4c,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504382,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504382,
26956,Short,VCS2,4c,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504382,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504382,
26957,Good,VCS2,4c,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504382,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504382,
26958,Good,VCS2,4c,10 cm LH2,2.1132,60,48.6695,0.0002,https://logbooks.jlab.org/entry/4503629,0.804,proton,https://logbooks.jlab.org/entry/4504382,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504382,
26959,Good,VCS2,5c,10 cm Dummy,2.1132,40,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4504565,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504565,
26960,Good,VCS2,5c,10 cm Dummy,2.1132,40,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4504565,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504565,
26961,Good,VCS2,5c,10 cm Dummy,2.1132,40,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4504565,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504565,
26962,Good,VCS2,5c,10 cm Dummy,2.1132,40,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4504565,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504565,
26963,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4504565,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504565,
26964,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4504773,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504773,
26965,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4504773,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504773,
26966,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4504773,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504773,
26967,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4504773,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504773,
26968,Short,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4504773,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504773,
26969,Junk,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4504773,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504773,DAQ Issues 
26970,Junk,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4504773,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504773,DAQ Issues 
26971,Junk,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4504773,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504773,DAQ Issues 
26972,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4504773,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504773,
26973,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4504773,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504773,
26974,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4504773,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504773,
26975,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4504773,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504773,
26976,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4504773,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504773,
26977,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4504773,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504773,
26978,Short,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4504773,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4504773,Stopped early because beam is down
26979,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4505092,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4505092,
26980,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4505092,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4505092,
26981,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4505279,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4505279,
26982,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4505279,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4505279,
26983,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4505279,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4505279,
26984,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4505279,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4505279,
26985,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4505279,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4505279,
26986,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4505279,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4505279,
26987,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4505279,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4505279,
26988,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4505279,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4505279,
26989,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4505279,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4505279,
26990,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4505279,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4505279,
26991,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4505279,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4505279,
26992,Junk,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4505279,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4505279,MCC& Hall D Beam issues
26993,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4505279,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4505279,
26994,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4505279,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4505279,
26995,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4505279,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4505279,
26996,Good,VCS2,5c,10 cm LH2,2.1132,28,24.455,0,https://logbooks.jlab.org/entry/4504600,0.753,proton,https://logbooks.jlab.org/entry/4505539,15.4675,0.0025,https://logbooks.jlab.org/entry/4501016,-1.6387,electron,https://logbooks.jlab.org/entry/4505539,
